,id,car_brand,car_registration_year,car_eng_pow,customer_age,postal_code,claim_amount,policy_id,marital_status,policy_start,policy_end,car_age
1614,1582,Porsche,2005,more than 250,82.0,,951.39,P50132,Single,2/4/2020,12/26/2021,17
1615,1583,Dodge,2009,more than 250,40.0,2815-625,1791.69,P40215,Single,6/11/2019,8/30/2021,13
1616,1584,Lexus,2004,100-250,37.0,,2342.8,P71145,Married,1/20/2020,1/18/2022,18
1617,1585,Volvo,2006,100-250,75.0,,727.75,P30266,Married,6/28/2020,2/13/2021,16
1618,1586,Toyota,2001,more than 250,91.0,,2171.27,P55329,Married,4/18/2020,1/24/2021,21
1619,1587,Acura,1993,100-250,43.0,,196.74,P11269,Married,6/30/2020,3/13/2021,29
1620,1588,Ford,2001,more than 250,43.0,,901.28,P42957,Married,1/22/2019,1/31/2022,21
1621,1589,Hyundai,1998,more than 250,28.0,,1820.41,P16203,Single,5/11/2020,2/3/2022,24
1622,1590,Lexus,2005,more than 250,85.0,5120-384,941.72,P14070,Single,11/4/2020,10/27/2021,17
1623,1591,Mitsubishi,1995,100-250,46.0,91501,2423.33,P15588,Single,5/28/2020,4/10/2021,27
1624,1592,Cadillac,1998,100-250,29.0,R14,1909.9,P01864,Single,11/4/2019,6/14/2021,24
1625,1593,Chevrolet,2010,100-250,46.0,7018,713.98,P41240,Single,8/3/2020,12/12/2021,12
1626,1594,Maybach,2009,100-250,95.0,97824 CEDEX,1937.01,P78279,Single,6/13/2019,6/4/2021,13
1627,1595,Jeep,1999,more than 250,91.0,81679,1542.38,P84175,Single,1/13/2020,12/31/2021,23
1628,1596,GMC,1992,,,,644.14,P28942,Married,2/7/2020,5/13/2021,30
1629,1597,Dodge,1993,100-250,74.0,4124,774.38,P62967,Single,11/7/2019,2/1/2021,29
1630,1598,Chrysler,2002,more than 250,52.0,6011,1895.74,P93368,Married,5/26/2019,5/22/2021,20
1631,1599,Volvo,1996,more than 250,48.0,87-320,322.09,P91479,Single,5/26/2019,11/4/2021,26
1632,1600,Toyota,1997,100-250,80.0,368580,573.84,P33022,Married,7/28/2020,11/8/2021,25
1633,1601,Volkswagen,2010,more than 250,70.0,103 70,1977.32,P85730,Single,3/4/2019,4/10/2021,12
1634,1602,Ford,1985,more than 250,41.0,,1262.51,P35745,Married,5/7/2019,1/15/2022,37
1635,1603,Jensen,1966,100-250,84.0,49-314,268.84,P99324,Married,12/25/2020,8/15/2021,56
1636,1604,GMC,1996,0-100,38.0,,2389.53,P17617,Single,11/3/2019,10/25/2021,26
1637,1605,Jeep,2005,100-250,95.0,42001,2010.46,P17137,Married,6/23/2019,1/11/2021,17
1638,1606,Isuzu,1992,0-100,89.0,5507,0.0,P74612,Single,8/4/2020,3/28/2021,30
1639,1607,Nissan,2011,100-250,41.0,249064,2152.42,P17817,Single,5/1/2020,10/28/2021,11
1640,1608,Porsche,1988,more than 250,29.0,142452,382.4,P70849,Single,10/11/2019,1/17/2021,34
1641,1609,Mazda,2003,more than 250,34.0,,1376.49,P26124,Married,12/19/2020,6/23/2021,19
1642,1610,Ford,1991,100-250,34.0,10257,2216.33,P95059,Married,7/18/2019,5/23/2021,31
1643,1611,Volvo,2010,more than 250,100.0,76630-000,2166.38,P67235,Married,4/6/2020,11/20/2021,12
1644,1612,Toyota,1998,more than 250,29.0,6524,2212.56,P64400,Married,8/3/2019,2/16/2022,24
1645,1613,Ford,2011,more than 250,64.0,,2240.13,P13574,Married,11/21/2020,7/30/2021,11
1646,1614,Lexus,2003,more than 250,70.0,4806,1916.34,P46376,Married,2/10/2020,4/27/2021,19
1647,1615,Ford,2009,100-250,90.0,,100.11,P46766,Single,6/30/2020,5/3/2021,13
1648,1616,Oldsmobile,1993,100-250,98.0,,704.07,P39022,Single,2/29/2020,7/28/2021,29
1649,1617,Kia,2010,more than 250,69.0,762027,249.06,P78311,Married,10/19/2020,9/16/2021,12
1650,1618,Chevrolet,1996,more than 250,69.0,,2036.54,P28863,Married,12/24/2020,2/4/2022,26
1651,1619,Ford,2004,100-250,84.0,,884.88,P32004,Married,1/7/2020,11/13/2021,18
1652,1620,Toyota,2004,more than 250,86.0,83120,350.72,P50573,Single,4/6/2019,10/9/2021,18
1653,1621,Chevrolet,1995,100-250,40.0,,638.48,P57507,Married,9/8/2019,9/22/2021,27
1654,1622,Audi,2012,more than 250,68.0,,1940.19,P62788,Married,7/28/2019,8/6/2021,10
1655,1623,Jeep,1998,100-250,64.0,11120,1570.03,P56409,Single,7/13/2019,2/26/2021,24
1656,1624,Chevrolet,1995,more than 250,98.0,383 24,2238.51,P47551,Married,1/26/2020,12/20/2021,27
1657,1625,Dodge,1978,0-100,39.0,,1625.51,P40482,Married,12/26/2020,8/23/2021,44
1658,1626,BMW,2002,more than 250,67.0,6536,0.0,P42837,Single,6/24/2020,12/2/2021,20
1659,1627,Ford,2011,more than 250,22.0,,983.13,P67992,Single,10/20/2019,4/13/2021,11
1660,1628,Mazda,1992,more than 250,84.0,,774.78,P08943,Single,5/24/2019,3/17/2021,30
1661,1629,Lincoln,2007,100-250,78.0,5020,124.09,P97484,Married,3/17/2020,12/1/2021,15
1662,1630,Dodge,2008,100-250,56.0,164 30,2335.15,P23351,Single,10/26/2019,3/8/2021,14
1663,1631,Mitsubishi,1985,more than 250,72.0,8600,984.57,P26497,Married,8/13/2019,8/15/2021,37
1664,1633,Pontiac,1998,100-250,76.0,1104,559.79,P96555,Single,3/18/2020,10/9/2021,24
1665,1634,Toyota,1994,more than 250,96.0,,604.93,P02378,Single,8/19/2019,2/1/2022,28
1666,1635,BMW,2003,more than 250,100.0,,2185.85,P03264,Single,4/27/2019,12/31/2021,19
1667,1636,Daewoo,2002,more than 250,50.0,,1890.23,P28900,Married,10/21/2019,6/4/2021,20
1668,1637,Subaru,2005,0-100,87.0,,1849.95,P99604,Single,7/9/2019,6/9/2021,17
1669,1638,Suzuki,1990,100-250,66.0,,629.93,P96478,Single,6/12/2019,1/17/2021,32
1670,1639,Plymouth,1997,more than 250,53.0,07800-000,813.07,P85268,Married,11/9/2019,7/31/2021,25
1671,1640,Chevrolet,2008,100-250,89.0,,1413.65,P52590,Married,4/9/2020,2/12/2021,14
1672,1641,Jeep,2003,0-100,48.0,72-001,1967.94,P48814,Single,7/13/2019,3/21/2021,19
1673,1642,Aston Martin,2007,100-250,74.0,,2012.91,P00781,Married,6/10/2020,9/1/2021,15
1674,1643,Ford,1984,100-250,44.0,,621.31,P47789,Single,4/9/2019,7/7/2021,38
1675,1644,Mazda,2001,100-250,50.0,53284,0.0,P42969,Single,4/24/2020,8/25/2021,21
1676,1645,Ford,1997,more than 250,92.0,,880.16,P49035,Single,12/23/2020,11/4/2021,25
1677,1646,Dodge,2012,0-100,99.0,,1318.18,P01553,Married,8/2/2019,9/22/2021,10
1678,1647,Mercedes-Benz,1994,more than 250,83.0,,36.87,P03729,Married,3/2/2020,7/28/2021,28
1679,1648,Cadillac,2008,more than 250,67.0,,2125.16,P76626,Married,1/4/2019,9/13/2021,14
1680,1649,Kia,2004,100-250,19.0,,947.53,P70889,Single,2/13/2019,5/18/2021,18
1681,1650,Lexus,2003,more than 250,49.0,4829,1653.83,P32773,Single,2/11/2019,7/30/2021,19
1682,1651,Toyota,2008,100-250,78.0,32237,1771.59,P07902,Married,8/19/2019,8/13/2021,14
1683,1652,Hyundai,2009,more than 250,42.0,431226,1918.39,P36855,Married,8/23/2020,3/11/2021,13
1684,1653,Oldsmobile,1996,100-250,25.0,34-322,978.14,P40024,Single,7/2/2020,4/19/2021,26
1685,1654,Chrysler,2002,100-250,67.0,,38.74,P56877,Single,3/23/2019,2/14/2022,20
1686,1655,Suzuki,2008,more than 250,62.0,,1623.15,P66125,Married,8/3/2019,9/7/2021,14
1687,1656,BMW,2000,100-250,45.0,96-321,2354.5,P00887,Single,5/4/2020,8/17/2021,22
1688,1657,Nissan,1996,more than 250,43.0,,845.67,P90942,Married,3/9/2019,1/7/2022,26
1689,1658,Chrysler,2003,more than 250,32.0,39930,0.0,P26855,Single,5/26/2019,7/27/2021,19
1690,1659,Ford,1972,,,,1870.58,P70514,Married,1/14/2019,1/25/2021,50
1691,1660,Maserati,1990,100-250,84.0,,1713.56,P06137,Single,2/10/2019,6/16/2021,32
1692,1661,Isuzu,2001,0-100,47.0,,2433.17,P30861,Married,1/1/2020,4/14/2021,21
1693,1662,Mitsubishi,2002,more than 250,35.0,1011,2321.7,P54828,Married,5/19/2020,2/8/2022,20
1694,1663,Volkswagen,1993,more than 250,70.0,,39.5,P69689,Married,8/11/2020,4/2/2021,29
1695,1664,Honda,2006,more than 250,35.0,46-220,1714.28,P72344,Married,4/9/2020,2/17/2022,16
1696,1665,Dodge,2002,100-250,55.0,763508,1214.21,P19726,Single,12/7/2020,4/21/2021,20
1697,1666,Mercedes-Benz,1988,more than 250,46.0,321-2342,73.38,P16867,Single,8/20/2020,3/18/2021,34
1698,1667,Toyota,2008,100-250,28.0,56457,342.86,P73624,Single,8/31/2019,1/5/2022,14
1699,1668,Ford,2007,0-100,83.0,54529 CEDEX,2361.02,P80706,Single,4/16/2020,11/18/2021,15
1700,1669,Mazda,2003,100-250,27.0,83087,744.18,P59667,Married,6/21/2019,3/9/2021,19
1701,1670,Cadillac,1993,100-250,69.0,417 17,2095.73,P68082,Single,9/13/2019,10/8/2021,29
1702,1671,Chevrolet,2011,100-250,51.0,58550-000,553.71,P77478,Single,11/19/2019,10/12/2021,11
1703,1672,Audi,2011,100-250,81.0,73700-000,0.0,P98786,Single,2/17/2019,8/11/2021,11
1704,1673,Mercedes-Benz,2007,more than 250,67.0,,1268.67,P87385,Married,6/10/2020,4/20/2021,15
1705,1674,Suzuki,2005,100-250,62.0,,827.61,P97466,Married,4/28/2020,2/19/2022,17
1706,1675,Audi,2008,100-250,96.0,,1906.47,P43784,Married,10/22/2020,9/29/2021,14
1707,1676,Dodge,2002,more than 250,34.0,417 02,1809.34,P60677,Married,9/7/2020,6/3/2021,20
1708,1677,Suzuki,1999,more than 250,45.0,,646.07,P90571,Single,5/8/2019,1/20/2021,23
1709,1678,Land Rover,2005,0-100,41.0,,0.0,P63228,Single,6/2/2019,5/17/2021,17
1710,1679,Dodge,1994,more than 250,35.0,9253,1445.02,P33768,Married,11/15/2020,5/2/2021,28
1711,1680,Buick,1998,100-250,83.0,238026,1207.66,P11353,Single,5/26/2019,6/13/2021,24
1712,1681,Lexus,2001,100-250,93.0,,1616.67,P12792,Married,6/16/2019,4/25/2021,21
1713,1682,Ford,2001,100-250,17.0,,750.78,P35748,Single,8/12/2019,12/17/2021,21
1714,1683,Chevrolet,1997,100-250,59.0,69940-000,747.46,P15378,Married,7/8/2019,2/20/2022,25
1715,1684,Mazda,1990,100-250,21.0,352947,2398.08,P42697,Married,6/25/2019,8/14/2021,32
1716,1685,Hyundai,2001,100-250,88.0,,7.9,P33379,Single,1/25/2019,12/19/2021,21
1717,1686,Lexus,1990,,,,2219.25,P09573,Single,4/18/2019,2/11/2021,32
1718,1687,Ford,1998,more than 250,53.0,,184.28,P03728,Married,3/8/2020,3/22/2021,24
1719,1688,Infiniti,2011,0-100,36.0,2014,0.0,P75910,Single,4/16/2020,12/19/2021,11
1720,1689,Mazda,2005,100-250,40.0,2410-505,2067.77,P99054,Married,10/15/2020,11/9/2021,17
1721,1690,Nissan,2006,more than 250,55.0,,825.11,P08643,Single,7/5/2019,2/3/2022,16
1722,1691,Volkswagen,1991,100-250,80.0,2630-505,292.24,P96329,Married,7/7/2019,2/5/2021,31
1723,1692,Ford,2010,more than 250,44.0,4610-695,1541.47,P66857,Married,8/29/2020,3/23/2021,12
1724,1693,Porsche,1994,more than 250,71.0,463 31,411.39,P36952,Married,7/9/2020,9/17/2021,28
1725,1694,Maserati,1990,100-250,75.0,96-127,2440.98,P36131,Married,11/30/2019,12/29/2021,32
1726,1695,Dodge,2007,more than 250,58.0,,49.79,P79874,Single,6/9/2020,1/7/2021,15
1727,1696,Chrysler,2004,more than 250,52.0,,1140.05,P17770,Married,9/24/2020,1/12/2022,18
1728,1697,Volkswagen,1991,more than 250,18.0,8316,72.36,P69630,Single,8/14/2020,4/29/2021,31
1729,1698,Lincoln,2009,more than 250,41.0,,837.49,P58474,Single,5/13/2019,7/29/2021,13
1730,1699,Ford,1995,100-250,48.0,,68.98,P56744,Married,9/23/2020,8/11/2021,27
1731,1700,Mitsubishi,1994,more than 250,24.0,,1202.97,P66728,Single,9/25/2019,1/7/2022,28
1732,1701,Dodge,2006,more than 250,68.0,,1514.2,P10388,Single,10/25/2019,5/3/2021,16
1733,1702,Mazda,1995,more than 250,26.0,,1594.14,P26140,Single,7/31/2020,8/6/2021,27
1734,1702,Mazda,1995,more than 250,26.0,,1594.14,P26140,Single,10/28/2020,8/21/2021,27
1735,1817,Porsche,1994,0-100,32.0,,2076.01,P26140,Single,7/31/2020,8/6/2021,28
1736,1817,Porsche,1994,0-100,32.0,,2076.01,P26140,Single,10/28/2020,8/21/2021,28
1737,1703,Ford,1987,more than 250,48.0,67000-000,165.17,P32444,Married,5/31/2019,1/3/2021,35
1738,1704,Ford,1997,more than 250,19.0,941 22,1393.44,P91546,Married,1/29/2020,2/6/2022,25
1739,1705,Mazda,2007,more than 250,76.0,4745-235,0.0,P59650,Single,10/2/2019,5/5/2021,15
1740,1706,Suzuki,2000,100-250,21.0,,1394.56,P50242,Single,9/3/2019,3/12/2021,22
1741,1707,Audi,1997,more than 250,82.0,,1216.62,P07397,Single,6/10/2020,9/25/2021,25
1742,1708,Mercedes-Benz,2003,100-250,36.0,81-035,2405.87,P83625,Married,4/22/2020,2/21/2021,19
1743,1709,Mazda,1998,100-250,38.0,47-180,2068.05,P38361,Single,4/29/2019,7/13/2021,24
1744,1710,Oldsmobile,2003,more than 250,75.0,,1899.09,P85822,Single,4/8/2019,8/30/2021,19
1745,1711,Mercury,1970,100-250,88.0,,1791.64,P19093,Married,10/31/2020,9/20/2021,52
1746,1712,Lamborghini,1997,more than 250,63.0,,881.3,P87416,Married,10/13/2020,6/6/2021,25
1747,1713,Hyundai,2003,more than 250,100.0,17184 CEDEX,1474.73,P89555,Single,8/10/2020,11/16/2021,19
1748,1714,Jaguar,2008,more than 250,69.0,,292.21,P61796,Married,2/26/2020,10/16/2021,14
1749,1715,Bentley,2007,0-100,32.0,65191,752.87,P99975,Married,8/26/2019,6/9/2021,15
1750,1716,Lincoln,2007,more than 250,52.0,,1054.3,P58161,Married,3/8/2019,2/20/2021,15
1751,1717,Acura,2011,more than 250,99.0,175323,44.03,P75227,Married,5/21/2019,10/9/2021,11
1752,1718,Dodge,2009,100-250,34.0,,197.34,P56590,Single,7/4/2019,6/18/2021,13
1753,1719,BMW,2007,more than 250,45.0,,1785.13,P39594,Single,12/2/2019,12/13/2021,15
1754,1720,Chevrolet,1993,100-250,81.0,,395.61,P23839,Married,3/11/2019,3/5/2021,29
1755,1721,Volkswagen,1984,100-250,36.0,,213.65,P14865,Single,2/14/2019,7/14/2021,38
1756,1722,Mazda,1987,100-250,20.0,,2260.57,P00587,Single,5/15/2019,5/27/2021,35
1757,1723,Buick,1992,more than 250,47.0,141196,1355.66,P03874,Single,3/28/2019,3/20/2021,30
1758,1724,Chevrolet,1998,,,,7.57,P36083,Single,6/17/2019,7/9/2021,24
1759,1725,Pontiac,2009,more than 250,99.0,,408.05,P91586,Married,10/21/2020,4/11/2021,13
1760,1726,Ford,2012,more than 250,57.0,,1560.61,P27972,Married,8/19/2019,5/26/2021,10
1761,1727,Acura,2004,100-250,85.0,448 92,228.56,P06871,Single,4/8/2019,7/28/2021,18
1762,1728,Lexus,2000,100-250,50.0,,187.14,P59261,Single,5/22/2019,2/16/2021,22
1763,1729,Pontiac,1990,more than 250,31.0,9607,898.49,P02961,Married,2/6/2019,8/31/2021,32
1764,1730,Chrysler,1993,100-250,46.0,G8B,1296.23,P12267,Married,3/10/2020,4/20/2021,29
1765,1731,Chevrolet,2010,100-250,64.0,685000,1878.3,P75049,Married,2/11/2020,10/12/2021,12
1766,1732,Ford,1987,more than 250,80.0,,1983.06,P58903,Married,4/14/2019,6/21/2021,35
1767,1733,Lincoln,2009,0-100,45.0,188910,207.98,P12379,Married,12/19/2020,1/25/2021,13
1768,1734,Dodge,2000,100-250,56.0,,1423.44,P27581,Single,2/24/2020,1/26/2021,22
1769,1735,Chevrolet,2003,more than 250,22.0,,1773.97,P41511,Married,7/19/2020,1/7/2022,19
1770,1736,Mercedes-Benz,1997,100-250,39.0,,1530.39,P62277,Married,2/13/2019,12/26/2021,25
1771,1737,BMW,1998,more than 250,96.0,,84.88,P52043,Single,11/26/2020,3/18/2021,24
1772,1738,Kia,2005,more than 250,50.0,,171.75,P82316,Single,10/1/2020,2/3/2021,17
1773,1739,Daewoo,2001,more than 250,42.0,,1100.2,P10288,Married,6/17/2019,7/12/2021,21
1774,1740,Ford,1995,100-250,46.0,68420-000,76.92,P31252,Single,10/16/2020,3/11/2021,27
1775,1741,Mitsubishi,1986,100-250,86.0,MD-6214,1476.81,P86688,Single,11/26/2019,3/31/2021,36
1776,1742,Volkswagen,1991,100-250,90.0,,1438.91,P00125,Married,2/2/2020,3/9/2021,31
1777,1743,Toyota,2006,more than 250,38.0,2500-370,956.05,P70429,Single,3/13/2019,1/8/2022,16
1778,1744,Chrysler,2001,100-250,45.0,68451,1498.2,P13758,Married,3/19/2020,2/13/2021,21
1779,1745,Pontiac,2006,100-250,20.0,,2499.49,P91180,Married,11/5/2019,8/26/2021,16
1780,1746,Volkswagen,2010,100-250,75.0,167907,2109.07,P10979,Married,11/6/2019,6/1/2021,12
1781,1747,Aston Martin,2012,100-250,49.0,,1186.72,P53829,Married,4/14/2019,12/27/2021,10
1782,1748,Hummer,1994,100-250,73.0,,1758.95,P23613,Married,7/22/2020,2/18/2022,28
1783,1749,Mitsubishi,2002,100-250,41.0,453187,2163.26,P41699,Single,5/1/2020,1/19/2021,20
1784,1750,Ford,2009,,,,1683.8,P66485,Single,10/30/2020,8/23/2021,13
1785,1751,Oldsmobile,1996,100-250,42.0,88870-000,1006.17,P48137,Single,5/23/2020,5/13/2021,26
1786,1752,Dodge,2000,more than 250,18.0,,2152.96,P27682,Single,7/21/2019,3/9/2021,22
1787,1753,Maserati,1991,more than 250,34.0,4615-325,1849.08,P29196,Married,9/4/2019,11/16/2021,31
1788,1754,GMC,1994,more than 250,19.0,,2107.05,P17713,Married,6/20/2019,11/11/2021,28
1789,1755,Mazda,1990,more than 250,27.0,,616.84,P38326,Single,8/12/2019,4/17/2021,32
1790,1756,Hyundai,2005,more than 250,85.0,,1867.88,P01064,Single,4/18/2019,3/4/2021,17
1791,1757,GMC,2010,more than 250,92.0,,740.48,P35292,Single,2/14/2019,5/8/2021,12
1792,1758,Isuzu,2000,more than 250,28.0,8504,1020.94,P35873,Married,1/19/2020,9/1/2021,22
1793,1759,Land Rover,2009,more than 250,36.0,4765-190,1906.78,P30813,Single,7/28/2020,2/15/2021,13
1794,1760,Toyota,1992,100-250,68.0,,2337.63,P84235,Married,8/29/2020,4/9/2021,30
1795,1761,Chevrolet,1970,100-250,27.0,,1779.56,P97819,Single,4/20/2020,8/30/2021,52
1796,1762,Chevrolet,2003,more than 250,33.0,3923,1589.36,P83294,Single,5/27/2020,2/9/2021,19
1797,1763,Ram,2011,more than 250,61.0,,2098.38,P38334,Single,9/29/2020,3/6/2021,11
1798,1764,Mazda,1992,more than 250,93.0,,1620.29,P90762,Married,2/9/2020,4/17/2021,30
1799,1765,Nissan,2008,more than 250,75.0,54009 CEDEX,1967.36,P68181,Married,12/26/2019,8/14/2021,14
1800,1766,Ford,1986,100-250,39.0,,984.91,P04392,Single,11/29/2020,8/8/2021,36
1801,1767,Mitsubishi,1987,100-250,84.0,29830-000,651.89,P68455,Single,1/28/2019,2/14/2021,35
1802,1768,Lexus,2001,0-100,67.0,,1426.96,P62230,Single,7/3/2020,3/2/2021,21
1803,1769,Toyota,1998,more than 250,46.0,,1622.32,P19906,Single,7/8/2020,12/21/2021,24
1804,1770,Nissan,1998,more than 250,57.0,4635-133,2084.62,P65456,Married,9/15/2019,1/6/2022,24
1805,1771,Daewoo,2002,more than 250,22.0,11604,2375.1,P78720,Married,10/11/2020,6/13/2021,20
1806,1772,Chevrolet,2006,more than 250,30.0,,2100.05,P20701,Married,11/1/2019,9/4/2021,16
1807,1773,Mitsubishi,1991,100-250,95.0,,1062.15,P59470,Single,5/27/2019,10/18/2021,31
1808,1774,GMC,1993,100-250,35.0,959-1287,1869.79,P26237,Single,1/17/2020,6/22/2021,29
1809,1775,Chevrolet,1958,100-250,49.0,,801.65,P73368,Married,12/29/2019,1/28/2021,64
1810,1776,Mitsubishi,1994,more than 250,64.0,,1796.93,P92264,Single,5/28/2019,1/13/2021,28
1811,1777,Nissan,2008,more than 250,63.0,,2112.38,P97386,Single,5/11/2019,4/27/2021,14
1812,1778,Toyota,2007,more than 250,32.0,,198.18,P17349,Single,1/7/2020,1/22/2021,15
1813,1779,Volvo,2005,100-250,88.0,,235.33,P16041,Single,5/5/2020,9/15/2021,17
1814,1780,Ford,1994,more than 250,86.0,38150,1430.77,P68922,Single,5/30/2019,10/11/2021,28
1815,1781,Porsche,2010,more than 250,45.0,,250.8,P24600,Married,3/1/2019,7/4/2021,12
1816,1782,BMW,1998,more than 250,57.0,181 23,2352.81,P11734,Married,11/7/2019,12/10/2021,24
1817,1783,Volkswagen,2012,0-100,73.0,,0.0,P66476,Single,2/22/2020,6/25/2021,10
1818,1784,GMC,1995,,,,1812.31,P82296,Single,3/14/2019,5/7/2021,27
1819,1785,Nissan,2003,more than 250,72.0,17110,2314.17,P32777,Married,7/26/2020,1/17/2022,19
1820,1786,Mercedes-Benz,2004,more than 250,92.0,,2204.78,P95237,Single,1/2/2019,4/6/2021,18
1821,1787,Volkswagen,1984,0-100,53.0,2902,2316.94,P14091,Single,8/4/2019,10/7/2021,38
1822,1788,Nissan,1994,more than 250,22.0,6904,1106.31,P08698,Single,2/13/2020,9/16/2021,28
1823,1789,Volkswagen,2006,100-250,43.0,,0.0,P09549,Single,7/2/2019,3/28/2021,16
1824,1790,Buick,2005,more than 250,60.0,,2189.95,P96236,Single,11/26/2020,11/19/2021,17
1825,1791,Ford,2000,more than 250,29.0,10514,0.0,P08212,Single,1/3/2019,12/22/2021,22
1826,1792,Pontiac,1979,more than 250,56.0,,928.08,P68474,Married,2/10/2020,5/3/2021,43
1827,1793,Aston Martin,2011,more than 250,19.0,340-0113,1672.17,P07505,Single,9/8/2020,12/6/2021,11
1828,1794,BMW,2005,more than 250,63.0,18900-000,508.24,P29996,Married,5/25/2019,3/26/2021,17
1829,1795,Mercedes-Benz,2008,more than 250,27.0,,1157.61,P08934,Single,1/26/2019,8/14/2021,14
1830,1796,Austin,1963,100-250,73.0,65400-000,16.89,P33116,Married,11/24/2019,4/27/2021,59
1831,1797,Toyota,2000,0-100,96.0,,422.12,P77711,Single,8/23/2019,5/15/2021,22
1832,1798,Volkswagen,1987,more than 250,99.0,621 90,1878.67,P75760,Married,10/24/2020,1/4/2021,35
1833,1799,Ford,1987,100-250,94.0,6516,131.8,P22921,Single,5/20/2020,1/9/2022,35
1834,1800,Toyota,2004,100-250,50.0,,1614.72,P47052,Single,4/30/2019,1/19/2022,18
1835,1801,Audi,2006,more than 250,84.0,1005,781.55,P91030,Single,7/13/2019,3/20/2021,16
1836,1802,Land Rover,2007,0-100,53.0,744 88,1249.27,P26523,Single,7/5/2020,12/11/2021,15
1837,1803,Lexus,1995,more than 250,30.0,44036 CEDEX 1,867.77,P22727,Married,12/10/2019,4/14/2021,27
1838,1804,Chevrolet,1995,100-250,52.0,,841.77,P92867,Single,5/2/2020,9/22/2021,27
1839,1805,Chevrolet,1972,more than 250,87.0,9202,883.28,P29653,Married,5/15/2020,8/2/2021,50
1840,1806,Toyota,1999,100-250,61.0,,108.3,P28742,Married,2/16/2020,1/28/2021,23
1841,1807,Ford,1993,more than 250,67.0,,1504.89,P69963,Married,10/31/2019,4/13/2021,29
1842,1808,Dodge,1995,more than 250,26.0,,2021.79,P12104,Married,2/9/2019,8/8/2021,27
1843,1809,Ford,1989,more than 250,31.0,,1982.58,P19881,Married,3/31/2020,6/9/2021,33
1844,1810,Isuzu,2000,more than 250,27.0,36-071,1672.93,P38469,Married,7/18/2019,12/11/2021,22
1845,1811,Isuzu,2007,more than 250,56.0,22820,1310.61,P85089,Single,6/17/2020,10/3/2021,15
1846,1812,BMW,1994,more than 250,16.0,2870-005,936.43,P70600,Married,12/1/2020,10/25/2021,28
1847,1813,Lotus,1991,100-250,69.0,,475.85,P46558,Married,1/16/2019,6/16/2021,31
1848,1814,Ford,2006,0-100,56.0,249028,912.16,P88167,Married,11/8/2019,7/14/2021,16
1849,1815,Chevrolet,2009,100-250,53.0,21-450,295.04,P49377,Married,4/15/2020,1/21/2022,13
1850,1816,Infiniti,2001,0-100,61.0,,1089.85,P19111,Single,3/9/2020,2/27/2022,21
1851,1818,Aston Martin,2012,100-250,90.0,,256.05,P67702,Married,9/12/2019,8/27/2021,10
1852,1819,Audi,1994,100-250,90.0,781-3223,342.21,P22839,Married,5/2/2020,1/3/2022,28
1853,1820,Toyota,1998,more than 250,93.0,361424,1699.87,P89335,Single,1/28/2019,4/23/2021,24
1854,1821,Toyota,1997,0-100,39.0,,1616.76,P44494,Single,8/5/2020,2/24/2022,25
1855,1822,Lincoln,2010,more than 250,24.0,,2431.5,P77068,Married,2/14/2019,9/28/2021,12
1856,1823,Audi,1990,more than 250,30.0,,1833.68,P42158,Married,11/7/2019,6/9/2021,32
1857,1824,Ford,2010,0-100,42.0,95109 CEDEX,1390.01,P55144,Married,1/20/2019,1/31/2021,12
1858,1825,Dodge,1996,more than 250,61.0,,993.17,P50039,Single,2/5/2019,7/2/2021,26
1859,1826,Ford,1992,more than 250,44.0,64525-000,2341.93,P08493,Single,7/23/2020,8/3/2021,30
1860,1827,Jeep,2007,0-100,16.0,339-0061,21.03,P47453,Single,1/22/2020,1/6/2021,15
1861,1828,Mitsubishi,2011,more than 250,34.0,3636,1340.03,P88313,Single,5/12/2020,2/17/2022,11
1862,1829,Toyota,2000,100-250,100.0,,0.0,P57699,Single,8/13/2019,8/16/2021,22
1863,1830,Chevrolet,1993,100-250,70.0,,0.0,P39830,Single,9/21/2020,4/26/2021,29
1864,1831,Mazda,2008,100-250,95.0,5684,958.1,P08456,Single,5/16/2019,1/20/2021,14
1865,1832,Toyota,2003,100-250,80.0,601672,274.74,P30344,Single,4/19/2019,6/30/2021,19
1866,1833,Mitsubishi,2012,more than 250,91.0,65911 CEDEX 9,49.26,P69931,Married,8/27/2020,1/16/2021,10
1867,1834,Mercury,1997,more than 250,95.0,,1123.24,P81811,Single,4/17/2019,9/21/2021,25
1868,1835,Chevrolet,2013,more than 250,76.0,23206,1968.99,P78213,Married,2/18/2019,9/9/2021,9
1869,1836,Mitsubishi,2011,more than 250,54.0,,1611.43,P54650,Single,3/4/2020,1/10/2022,11
1870,1837,Lamborghini,1988,100-250,26.0,,2225.81,P99369,Single,2/16/2020,5/22/2021,34
1871,1838,BMW,1996,more than 250,65.0,1160,2007.14,P90485,Single,10/16/2020,2/26/2022,26
1872,1839,Toyota,1993,more than 250,92.0,,1653.88,P42497,Single,5/2/2020,8/10/2021,29
1873,1840,Porsche,1984,,,,2069.31,P77739,Married,10/1/2019,11/13/2021,38
1874,1841,Toyota,2003,more than 250,59.0,,0.0,P93837,Single,2/5/2019,1/1/2022,19
1875,1842,Mitsubishi,1992,more than 250,39.0,3524,1544.33,P76386,Married,6/7/2020,11/17/2021,30
1876,1843,Buick,1985,100-250,38.0,,0.0,P50868,Single,12/4/2019,1/12/2021,37
